municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Tyngsborough,tyngsborough-ma/housing-authority,Housing Authority Direct-Elected Member,True,3,board,5,True,,https://www.tyngsboroughma.gov/DocumentCenter/View/2693/2024-Tyngsborough-Annual-Town-Report-Standard,https://www.tyngsboroughma.gov/,https://www.tyngsboroughma.gov/,schema-ready,Official annual-report elected-board roster supplies the complements. Housing appointed seats are excluded from the three direct-elected positions.,Housing Authority Direct-Elected Member
Tyngsborough,tyngsborough-ma/library-trustee,Library Trustee,True,6,board,3,True,,https://www.tyngsboroughma.gov/DocumentCenter/View/2693/2024-Tyngsborough-Annual-Town-Report-Standard,https://www.tyngsboroughma.gov/,https://www.tyngsboroughma.gov/,schema-ready,Official annual-report elected-board roster supplies the complements. Housing appointed seats are excluded from the three direct-elected positions.,Library Trustee
Tyngsborough,tyngsborough-ma/moderator,Moderator,True,1,single,3,False,,https://www.tyngsboroughma.gov/DocumentCenter/View/2693/2024-Tyngsborough-Annual-Town-Report-Standard,https://www.tyngsboroughma.gov/,https://www.tyngsboroughma.gov/,schema-ready,Official annual-report elected-board roster supplies the complements. Housing appointed seats are excluded from the three direct-elected positions.,Moderator
Tyngsborough,tyngsborough-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://www.tyngsboroughma.gov/DocumentCenter/View/2693/2024-Tyngsborough-Annual-Town-Report-Standard,https://www.tyngsboroughma.gov/,https://www.tyngsboroughma.gov/,schema-ready,Official annual-report elected-board roster supplies the complements. Housing appointed seats are excluded from the three direct-elected positions.,Planning Board Member
Tyngsborough,tyngsborough-ma/greater-lowell-vocational-school-committee,Greater Lowell Technical High School Committee Member,True,1,single,3,False,,https://www.tyngsboroughma.gov/DocumentCenter/View/2693/2024-Tyngsborough-Annual-Town-Report-Standard,https://www.tyngsboroughma.gov/,https://www.tyngsboroughma.gov/,schema-ready,Official annual-report elected-board roster supplies the complements. Housing appointed seats are excluded from the three direct-elected positions.,Greater Lowell Technical High School Committee Member
Tyngsborough,tyngsborough-ma/school-committee,School Committee Member,True,7,board,3,True,,https://www.tyngsboroughma.gov/DocumentCenter/View/2693/2024-Tyngsborough-Annual-Town-Report-Standard,https://www.tyngsboroughma.gov/,https://www.tyngsboroughma.gov/,schema-ready,Official annual-report elected-board roster supplies the complements. Housing appointed seats are excluded from the three direct-elected positions.,School Committee Member
Tyngsborough,tyngsborough-ma/sewer-commission,Sewer Commissioner,True,3,board,3,True,,https://www.tyngsboroughma.gov/DocumentCenter/View/2693/2024-Tyngsborough-Annual-Town-Report-Standard,https://www.tyngsboroughma.gov/,https://www.tyngsboroughma.gov/,schema-ready,Official annual-report elected-board roster supplies the complements. Housing appointed seats are excluded from the three direct-elected positions.,Sewer Commissioner
Tyngsborough,tyngsborough-ma/town-clerk,Town Clerk,True,1,single,3,False,,https://www.tyngsboroughma.gov/DocumentCenter/View/2693/2024-Tyngsborough-Annual-Town-Report-Standard,https://www.tyngsboroughma.gov/,https://www.tyngsboroughma.gov/,schema-ready,Official annual-report elected-board roster supplies the complements. Housing appointed seats are excluded from the three direct-elected positions.,Town Clerk
Tyngsborough,tyngsborough-ma/tree-warden,Tree Warden,True,1,single,3,False,,https://www.tyngsboroughma.gov/DocumentCenter/View/2693/2024-Tyngsborough-Annual-Town-Report-Standard,https://www.tyngsboroughma.gov/,https://www.tyngsboroughma.gov/,schema-ready,Official annual-report elected-board roster supplies the complements. Housing appointed seats are excluded from the three direct-elected positions.,Tree Warden
Tyringham,tyringham-ma/moderator,Moderator,True,1,single,1,False,,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,schema-ready,The 2026 annual election results enumerate these recurring elected offices; complements are derived from their staggered election cadence and standing board structure.,Moderator
Tyringham,tyringham-ma/select-board,Select Board Member,True,3,board,3,True,,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,schema-ready,The 2026 annual election results enumerate these recurring elected offices; complements are derived from their staggered election cadence and standing board structure.,Select Board Member
Tyringham,tyringham-ma/board-assessors,Board of Assessors,True,3,board,3,True,,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,schema-ready,The 2026 annual election results enumerate these recurring elected offices; complements are derived from their staggered election cadence and standing board structure.,Board of Assessors
Tyringham,tyringham-ma/cemetery-commission,Cemetery Commissioner,True,3,board,3,True,,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,schema-ready,The 2026 annual election results enumerate these recurring elected offices; complements are derived from their staggered election cadence and standing board structure.,Cemetery Commissioner
Tyringham,tyringham-ma/library-trustee,Library Trustee,True,3,board,3,True,,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,schema-ready,The 2026 annual election results enumerate these recurring elected offices; complements are derived from their staggered election cadence and standing board structure.,Library Trustee
Tyringham,tyringham-ma/park-commission,Park Commissioner,True,3,board,3,True,,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,schema-ready,The 2026 annual election results enumerate these recurring elected offices; complements are derived from their staggered election cadence and standing board structure.,Park Commissioner
Tyringham,tyringham-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,schema-ready,The 2026 annual election results enumerate these recurring elected offices; complements are derived from their staggered election cadence and standing board structure.,Planning Board Member
Tyringham,tyringham-ma/school-committee,School Committee Member,True,5,board,3,True,,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,https://www.tyringham-ma.gov/,schema-ready,The 2026 annual election results enumerate these recurring elected offices; complements are derived from their staggered election cadence and standing board structure.,School Committee Member
Upton,upton-ma/select-board,Select Board Member,True,3,board,3,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Select Board Member
Upton,upton-ma/board-assessors,Board of Assessors,True,3,board,3,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Board of Assessors
Upton,upton-ma/board-health,Board of Health,True,3,board,3,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Board of Health
Upton,upton-ma/cemetery-commission,Cemetery Commissioner,True,3,board,3,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Cemetery Commissioner
Upton,upton-ma/trust-fund-commissioner,Commissioner of Trust Funds,True,3,board,3,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Commissioner of Trust Funds
Upton,upton-ma/constable,Constable,True,3,board,3,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Constable
Upton,upton-ma/finance-committee-direct,Finance Committee Direct-Elected Member,True,1,single,3,False,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Finance Committee Direct-Elected Member
Upton,upton-ma/mendon-upton-school-committee,Mendon-Upton Regional School Committee Member,True,3,board,3,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Mendon-Upton Regional School Committee Member
Upton,upton-ma/moderator,Moderator,True,1,single,1,False,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Moderator
Upton,upton-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Planning Board Member
Upton,upton-ma/library-trustee,Library Trustee,True,9,board,3,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Library Trustee
Upton,upton-ma/recreation-commission,Recreation Commissioner,True,3,board,3,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Recreation Commissioner
Upton,upton-ma/housing-authority,Housing Authority Direct-Elected Member,True,4,board,5,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Housing Authority Direct-Elected Member
Upton,upton-ma/blackstone-valley-vocational-school-committee,Blackstone Valley Regional Vocational School Committee Member,True,1,single,3,False,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official annual report and 2026 election materials enumerate the elected bodies. Finance Committee is mixed: only one seat is direct-elected and is modeled; four appointed Finance seats are excluded.,Blackstone Valley Regional Vocational School Committee Member
Upton,upton-ma/capital-budget-committee-direct,Capital Budget Committee Direct-Elected Member,True,4,board,3,True,,https://www.uptonma.gov/Archive/ViewFile/Item/333,https://www.uptonma.gov/1069/_2026,https://www.uptonma.gov/1069/_2026,schema-ready,Official committee materials document four elected and two appointed Capital Budget seats; only the four direct-elected positions are modeled.,Capital Budget Committee Direct-Elected Member
