municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
Sharon,sharon-ma/board-of-assessors-member,1,Ellen Wolfson Abelson,verified-current,https://www.townofsharon.net/1539/Board-of-Assessors,2026-08-25,Current official page or continuing term supports this officeholder; 2026-expiring peers without post-election confirmation remain unresolved.
Sharon,sharon-ma/board-of-assessors-member,2,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/board-of-assessors-member,3,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/library-trustee,1,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/library-trustee,2,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/library-trustee,3,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/library-trustee,4,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/library-trustee,5,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/library-trustee,6,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/housing-authority-member,1,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/housing-authority-member,2,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/housing-authority-member,3,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/moderator,1,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/planning-board-member,1,Robert Maidman,verified-current,https://www.townofsharon.net/1517,2026-08-25,Current official page or continuing term supports this officeholder; 2026-expiring peers without post-election confirmation remain unresolved.
Sharon,sharon-ma/planning-board-member,2,Oanh T. Nguyen,verified-current,https://www.townofsharon.net/1517,2026-08-25,Current official page or continuing term supports this officeholder; 2026-expiring peers without post-election confirmation remain unresolved.
Sharon,sharon-ma/planning-board-member,3,Peter Ford,verified-current,https://www.townofsharon.net/1517,2026-08-25,Current official page or continuing term supports this officeholder; 2026-expiring peers without post-election confirmation remain unresolved.
Sharon,sharon-ma/planning-board-member,4,Dianne Stegman Needle,verified-current,https://www.townofsharon.net/1517,2026-08-25,Current official page or continuing term supports this officeholder; 2026-expiring peers without post-election confirmation remain unresolved.
Sharon,sharon-ma/planning-board-member,5,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/school-committee-member,1,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/school-committee-member,2,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/school-committee-member,3,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/school-committee-member,4,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/school-committee-member,5,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/school-committee-member,6,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/select-board-member,1,Kiana Baskin,verified-current,https://www.townofsharon.net/town-administrator-select-board/minutes/minutes-242,2026-08-25,Current official page or continuing term supports this officeholder; 2026-expiring peers without post-election confirmation remain unresolved.
Sharon,sharon-ma/select-board-member,2,Xander Shapiro,verified-current,https://www.townofsharon.net/town-administrator-select-board/minutes/minutes-242,2026-08-25,Current official page or continuing term supports this officeholder; 2026-expiring peers without post-election confirmation remain unresolved.
Sharon,sharon-ma/select-board-member,3,Pasqualino Pannone,verified-current,https://www.townofsharon.net/town-administrator-select-board/minutes/minutes-242,2026-08-25,Current official page or continuing term supports this officeholder; 2026-expiring peers without post-election confirmation remain unresolved.
Sharon,sharon-ma/select-board-member,4,Sam Liao,verified-current,https://www.townofsharon.net/town-administrator-select-board/minutes/minutes-242,2026-08-25,Current official page or continuing term supports this officeholder; 2026-expiring peers without post-election confirmation remain unresolved.
Sharon,sharon-ma/select-board-member,5,,unresolved,https://townofsharon.net/DocumentCenter/View/21708/2026-ATM-WARRANT,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sharon,sharon-ma/town-clerk,1,Mark F. Hogan,verified-current,https://www.townofsharon.net/animal-control-officer/links/town-clerk,2026-08-25,Current official page or continuing term supports this officeholder; 2026-expiring peers without post-election confirmation remain unresolved.
Sheffield,sheffield-ma/select-board-member,1,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sheffield,sheffield-ma/select-board-member,2,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sheffield,sheffield-ma/select-board-member,3,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sheffield,sheffield-ma/moderator,1,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sheffield,sheffield-ma/library-trustee,1,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sheffield,sheffield-ma/library-trustee,2,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sheffield,sheffield-ma/library-trustee,3,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sheffield,sheffield-ma/planning-board-member,1,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sheffield,sheffield-ma/planning-board-member,2,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sheffield,sheffield-ma/planning-board-member,3,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sheffield,sheffield-ma/planning-board-member,4,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Sheffield,sheffield-ma/planning-board-member,5,,unresolved,https://www.sheffieldma.gov/town-clerk/pages/annual-town-election,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/select-board-member,1,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/select-board-member,2,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/select-board-member,3,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/board-of-assessors-member,1,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/board-of-assessors-member,2,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/board-of-assessors-member,3,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/town-clerk,1,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/moderator,1,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/free-public-library-trustee,1,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/free-public-library-trustee,2,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/free-public-library-trustee,3,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/free-public-library-trustee,4,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/free-public-library-trustee,5,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/free-public-library-trustee,6,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/planning-board-member,1,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/planning-board-member,2,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/planning-board-member,3,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/planning-board-member,4,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/planning-board-member,5,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/recreation-committee-member,1,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/recreation-committee-member,2,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/recreation-committee-member,3,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/recreation-committee-member,4,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/recreation-committee-member,5,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
Shelburne,shelburne-ma/housing-authority-member,1,,unresolved,https://townofshelburnema.gov/files/2022_Annual_Town_Election_Results.pdf,2026-08-25,Current post-election holder identity was not safely resolved from authoritative material; marker is intentional and is not presumed vacant.
