municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
West Brookfield,west-brookfield-ma/town-clerk,Town Clerk,True,1,board,3,True,,https://www.wbrookfield.com/sites/g/files/vyhlif10131/f/uploads/2024_annual_town_report.pdf,https://www.wbrookfield.com/,https://www.wbrookfield.com/,schema-ready,,Town Clerk
West Brookfield,west-brookfield-ma/select-board,Select Board Member,True,3,board,3,True,,https://www.wbrookfield.com/sites/g/files/vyhlif10131/f/uploads/2024_annual_town_report.pdf,https://www.wbrookfield.com/,https://www.wbrookfield.com/,schema-ready,,Select Board Member
West Brookfield,west-brookfield-ma/assessors,Assessor,True,3,board,3,True,,https://www.wbrookfield.com/sites/g/files/vyhlif10131/f/uploads/2024_annual_town_report.pdf,https://www.wbrookfield.com/,https://www.wbrookfield.com/,schema-ready,,Assessor
West Brookfield,west-brookfield-ma/board-of-health,Board of Health Member,True,3,board,3,True,,https://www.wbrookfield.com/sites/g/files/vyhlif10131/f/uploads/2024_annual_town_report.pdf,https://www.wbrookfield.com/,https://www.wbrookfield.com/,schema-ready,,Board of Health Member
West Brookfield,west-brookfield-ma/common-committee,Common Committee Member,True,3,board,3,True,,https://www.wbrookfield.com/sites/g/files/vyhlif10131/f/uploads/2024_annual_town_report.pdf,https://www.wbrookfield.com/,https://www.wbrookfield.com/,schema-ready,,Common Committee Member
West Brookfield,west-brookfield-ma/housing-authority,Housing Authority Member,True,4,board,5,True,,https://www.wbrookfield.com/,https://www.wbrookfield.com/,https://www.wbrookfield.com/,schema-ready,Current live authority lists four local board members plus a state appointee.,Housing Authority Member
West Brookfield,west-brookfield-ma/library-trustees,Library Trustee,True,6,board,3,True,,https://www.wbrookfield.com/sites/g/files/vyhlif10131/f/uploads/2024_annual_town_report.pdf,https://www.wbrookfield.com/,https://www.wbrookfield.com/,schema-ready,,Library Trustee
West Brookfield,west-brookfield-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://www.wbrookfield.com/,https://www.wbrookfield.com/,https://www.wbrookfield.com/,schema-ready,,Planning Board Member
West Brookfield,west-brookfield-ma/water-commissioners,Water Commissioner,True,3,board,3,True,,https://www.wbrookfield.com/sites/g/files/vyhlif10131/f/uploads/2024_annual_town_report.pdf,https://www.wbrookfield.com/,https://www.wbrookfield.com/,schema-ready,,Water Commissioner
West Brookfield,west-brookfield-ma/quaboag-school-committee,Quaboag Regional School Committee — West Brookfield Seat,True,6,board,3,True,,https://www.quaboagrsd.org/,https://www.wbrookfield.com/,https://www.quaboagrsd.org/,schema-ready,Current regional roster contains six West Brookfield-designated members; annual ballot elects two West Brookfield seats in the regular three-year cycle.,Quaboag Regional School Committee — West Brookfield Seat
West Newbury,west-newbury-ma/moderator,Moderator,True,1,board,,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2017/Chapter97,https://www.wnewbury.org/town-clerk,https://www.wnewbury.org/,schema-ready,Special act preserves Moderator as elected; current term length was not safely resolved in this pass.,Moderator
West Newbury,west-newbury-ma/select-board,Select Board Member,True,3,board,3,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2017/Chapter97,https://www.wnewbury.org/town-clerk,https://www.wnewbury.org/,schema-ready,,Select Board Member
West Newbury,west-newbury-ma/assessors,Assessor,True,3,board,3,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2017/Chapter97,https://www.wnewbury.org/town-clerk,https://www.wnewbury.org/,schema-ready,,Assessor
West Newbury,west-newbury-ma/board-of-health,Board of Health Member,True,3,board,3,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2017/Chapter97,https://www.wnewbury.org/town-clerk,https://www.wnewbury.org/,schema-ready,,Board of Health Member
West Newbury,west-newbury-ma/library-trustees,GAR Library Trustee,True,9,board,3,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2017/Chapter97,https://www.wnewbury.org/town-clerk,https://www.wnewbury.org/,schema-ready,,GAR Library Trustee
West Newbury,west-newbury-ma/water-commissioners,Water Commissioner,True,3,board,3,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2017/Chapter97,https://www.wnewbury.org/town-clerk,https://www.wnewbury.org/,schema-ready,,Water Commissioner
West Newbury,west-newbury-ma/constables,Constable,True,3,board,3,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2017/Chapter97,https://www.wnewbury.org/town-clerk,https://www.wnewbury.org/,schema-ready,,Constable
West Newbury,west-newbury-ma/parks-recreation,Parks & Recreation Commissioner,True,3,board,3,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2017/Chapter97,https://www.wnewbury.org/town-clerk,https://www.wnewbury.org/,schema-ready,,Parks & Recreation Commissioner
West Newbury,west-newbury-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2017/Chapter97,https://www.wnewbury.org/town-clerk,https://www.wnewbury.org/,schema-ready,,Planning Board Member
West Newbury,west-newbury-ma/pentucket-school-committee,Pentucket Regional School Committee — West Newbury Member,True,3,board,3,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2017/Chapter97,https://www.wnewbury.org/town-clerk,https://www.wnewbury.org/,schema-ready,,Pentucket Regional School Committee — West Newbury Member
West Newbury,west-newbury-ma/housing-authority,Housing Authority Member,True,4,board,5,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2017/Chapter97,https://www.wnewbury.org/town-clerk,https://www.wnewbury.org/,research-only-unresolved-structure,"Current authority materials confirm a state appointee and elected rotation, but tenant-transition status prevents a safe exact direct-voter complement.",Housing Authority Member
