municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Sherborn,sherborn-ma/recreation-commissioner,Recreation Commissioner,True,4,board,3,True,,https://www.sherbornma.org/DocumentCenter/View/4094/2025-Annual-Town-Report,https://www.sherbornma.org/DocumentCenter/View/4190/OFFICIAL-RESULTS--May-12-2026-ATE,https://www.sherbornma.org/DocumentCenter/View/4190/OFFICIAL-RESULTS--May-12-2026-ATE,schema-ready,Current official annual/election materials establish the direct-voter office and complement.,Recreation Commissioner
Sherborn,sherborn-ma/constable,Constable,True,,board,3,False,,https://www.sherbornma.org/DocumentCenter/View/4094/2025-Annual-Town-Report,https://www.sherbornma.org/DocumentCenter/View/4190/OFFICIAL-RESULTS--May-12-2026-ATE,https://www.sherbornma.org/DocumentCenter/View/4190/OFFICIAL-RESULTS--May-12-2026-ATE,research-only-unresolved-structure,"Official annual material supports an elected constable office, but the exact current complement after the 2025/2026 cycle was not safely established; withheld from schema serialization.",Constable
Shirley,shirley-ma/board-of-assessors-member,Board of Assessors Member,True,3,board,3,True,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Board of Assessors Member
Shirley,shirley-ma/board-of-health-member,Board of Health Member,True,3,board,3,True,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Board of Health Member
Shirley,shirley-ma/constable,Constable,True,3,board,3,True,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Constable
Shirley,shirley-ma/library-trustee,Library Trustee,True,6,board,3,True,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Library Trustee
Shirley,shirley-ma/moderator,Moderator,True,1,single,3,False,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Moderator
Shirley,shirley-ma/planning-board-member,Planning Board Member,True,5,board,5,True,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Planning Board Member
Shirley,shirley-ma/planning-board-associate-member,Planning Board Associate Member,True,1,single,2,False,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Planning Board Associate Member
Shirley,shirley-ma/recreation-commissioner,Recreation Commissioner,True,5,board,3,True,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Recreation Commissioner
Shirley,shirley-ma/ayer-shirley-regional-school-committee-member,Ayer-Shirley Regional School Committee Member,True,3,board,3,True,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Ayer-Shirley Regional School Committee Member
Shirley,shirley-ma/select-board-member,Select Board Member,True,3,board,3,True,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Select Board Member
Shirley,shirley-ma/sewer-commissioner,Sewer Commissioner,True,2,board,3,True,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Sewer Commissioner
Shirley,shirley-ma/town-clerk,Town Clerk,True,1,single,3,False,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,Town Clerk
Shirley,shirley-ma/war-memorial-trustee,War Memorial Trustee,True,5,board,3,True,,https://www.shirley-ma.gov/DocumentCenter/View/1343/2025-2026-Elected-Town-Officials-PDF,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,https://shirley-ma.gov/DocumentCenter/View/2380/2026-05-05-Annual-Town-Election-Results,schema-ready,Official elected-official roster and 2026 result establish current direct-voter structure.,War Memorial Trustee
Shrewsbury,shrewsbury-ma/moderator,Moderator,True,1,single,3,False,,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,schema-ready,Official annual-election material establishes elected structure; Housing Authority is normalized to three locally elected seats under current state law.,Moderator
Shrewsbury,shrewsbury-ma/select-board-member,Select Board Member,True,5,board,3,True,,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,schema-ready,Official annual-election material establishes elected structure; Housing Authority is normalized to three locally elected seats under current state law.,Select Board Member
Shrewsbury,shrewsbury-ma/school-committee-member,School Committee Member,True,5,board,3,True,,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,schema-ready,Official annual-election material establishes elected structure; Housing Authority is normalized to three locally elected seats under current state law.,School Committee Member
Shrewsbury,shrewsbury-ma/library-trustee,Library Trustee,True,9,board,3,True,,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,schema-ready,Official annual-election material establishes elected structure; Housing Authority is normalized to three locally elected seats under current state law.,Library Trustee
Shrewsbury,shrewsbury-ma/housing-authority-member,Housing Authority Member,True,3,board,5,True,,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,schema-ready,Official annual-election material establishes elected structure; Housing Authority is normalized to three locally elected seats under current state law.,Housing Authority Member
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,Representative Town Meeting Member,True,240,board,3,True,,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,schema-ready,Official annual-election material establishes elected structure; Housing Authority is normalized to three locally elected seats under current state law.,Representative Town Meeting Member
Shutesbury,shutesbury-ma/board-of-health-member,Board of Health Member,True,5,board,3,True,,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,schema-ready,2026 official election results establish direct-voter offices; current holder gaps are left unresolved.,Board of Health Member
Shutesbury,shutesbury-ma/cemetery-commissioner,Cemetery Commissioner,True,3,board,3,True,,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,schema-ready,2026 official election results establish direct-voter offices; current holder gaps are left unresolved.,Cemetery Commissioner
Shutesbury,shutesbury-ma/constable,Constable,True,1,single,3,False,,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,schema-ready,2026 official election results establish direct-voter offices; current holder gaps are left unresolved.,Constable
Shutesbury,shutesbury-ma/library-trustee,Library Trustee,True,6,board,3,True,,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,schema-ready,2026 official election results establish direct-voter offices; current holder gaps are left unresolved.,Library Trustee
Shutesbury,shutesbury-ma/moderator,Moderator,True,1,single,3,False,,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,schema-ready,2026 official election results establish direct-voter offices; current holder gaps are left unresolved.,Moderator
Shutesbury,shutesbury-ma/municipal-light-plant-board-member,Municipal Light Plant Board Member,True,3,board,3,True,,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,schema-ready,2026 official election results establish direct-voter offices; current holder gaps are left unresolved.,Municipal Light Plant Board Member
Shutesbury,shutesbury-ma/planning-board-member,Planning Board Member,True,7,board,3,True,,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,schema-ready,2026 official election results establish direct-voter offices; current holder gaps are left unresolved.,Planning Board Member
Shutesbury,shutesbury-ma/school-committee-member,School Committee Member,True,5,board,3,True,,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,schema-ready,2026 official election results establish direct-voter offices; current holder gaps are left unresolved.,School Committee Member
Shutesbury,shutesbury-ma/select-board-member,Select Board Member,True,3,board,3,True,,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,schema-ready,2026 official election results establish direct-voter offices; current holder gaps are left unresolved.,Select Board Member
Somerset,somerset-ma/select-board-member,Select Board Member,True,3,board,3,True,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,Select Board Member
Somerset,somerset-ma/moderator,Moderator,True,1,single,3,False,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,Moderator
Somerset,somerset-ma/town-clerk,Town Clerk,True,1,single,3,False,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,Town Clerk
Somerset,somerset-ma/board-of-assessors-member,Board of Assessors Member,True,3,board,3,True,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,Board of Assessors Member
Somerset,somerset-ma/school-committee-member,School Committee Member,True,5,board,3,True,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,School Committee Member
Somerset,somerset-ma/somerset-berkley-regional-school-committee-member,Somerset-Berkley Regional School Committee Member,True,4,board,3,True,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,Somerset-Berkley Regional School Committee Member
Somerset,somerset-ma/diman-regional-vocational-technical-school-committee-member,Diman Regional Vocational Technical School Committee Member,True,1,single,4,False,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,Diman Regional Vocational Technical School Committee Member
Somerset,somerset-ma/water-and-sewer-commissioner,Water and Sewer Commissioner,True,3,board,3,True,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,Water and Sewer Commissioner
Somerset,somerset-ma/library-trustee,Library Trustee,True,6,board,3,True,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,Library Trustee
Somerset,somerset-ma/playground-and-recreation-commissioner,Playground and Recreation Commissioner,True,5,board,5,True,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,Playground and Recreation Commissioner
Somerset,somerset-ma/planning-board-member,Planning Board Member,True,5,board,5,True,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,Planning Board Member
Somerset,somerset-ma/housing-authority-member,Housing Authority Member,True,3,board,5,True,,https://www.townofsomerset.org/314/Elected-Officials,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/150,schema-ready,Current official elected-official roster directly establishes structure and current holders; Housing Authority is limited to locally elected seats.,Housing Authority Member
