municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Plympton,plympton-ma/constable,Constable,True,2,at-large,3,True,,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/14767/Official-Election-Results-051626,schema-ready,,Constable
Plympton,plympton-ma/finance-committee-member,Finance Committee Member,True,5,at-large,3,True,,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/14767/Official-Election-Results-051626,schema-ready,,Finance Committee Member
Plympton,plympton-ma/library-trustee,Library Trustee,True,6,at-large,3,True,,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/14767/Official-Election-Results-051626,schema-ready,,Library Trustee
Plympton,plympton-ma/moderator,Moderator,True,1,at-large,3,False,,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/14767/Official-Election-Results-051626,schema-ready,,Moderator
Plympton,plympton-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/14767/Official-Election-Results-051626,schema-ready,,Planning Board Member
Plympton,plympton-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/14767/Official-Election-Results-051626,schema-ready,,School Committee Member
Plympton,plympton-ma/silver-lake-regional-school-committee-member,Regional School Committee Member,True,2,municipality-allocated,3,True,,https://www.town.plympton.ma.us/DocumentCenter/View/13310/Silver-Lake-Regional-School-District-Agreement,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/14767/Official-Election-Results-051626,schema-ready,,Regional School Committee Member
Plympton,plympton-ma/town-clerk,Town Clerk,True,1,at-large,3,False,,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/14767/Official-Election-Results-051626,schema-ready,,Town Clerk
Plympton,plympton-ma/tree-warden,Tree Warden,True,1,at-large,3,False,,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/7381/incumbents_and_vacancies_up_for_051626_election_1,https://www.town.plympton.ma.us/DocumentCenter/View/14767/Official-Election-Results-051626,schema-ready,,Tree Warden
Princeton,princeton-ma/assessor,Assessor,True,3,at-large,3,True,,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/final_2024_annual_report.pdf,https://www.town.princeton.ma.us/home/news/citizens%E2%80%99-caucus-nominate-candidates-annual-town-election-7pm-wednesday-march-11-2026-town,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/5122025_unofficial_results.pdf,schema-ready,,Assessor
Princeton,princeton-ma/electric-light-commissioner,Electric Light Commissioner,True,3,at-large,3,True,,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/final_2024_annual_report.pdf,https://www.town.princeton.ma.us/home/news/citizens%E2%80%99-caucus-nominate-candidates-annual-town-election-7pm-wednesday-march-11-2026-town,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/5122025_unofficial_results.pdf,schema-ready,,Electric Light Commissioner
Princeton,princeton-ma/moderator,Moderator,True,1,at-large,1,False,,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/final_2024_annual_report.pdf,https://www.town.princeton.ma.us/home/news/citizens%E2%80%99-caucus-nominate-candidates-annual-town-election-7pm-wednesday-march-11-2026-town,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/5122025_unofficial_results.pdf,schema-ready,,Moderator
Princeton,princeton-ma/planning-board-member,Planning Board Member,True,5,at-large,3,True,,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/final_2024_annual_report.pdf,https://www.town.princeton.ma.us/home/news/citizens%E2%80%99-caucus-nominate-candidates-annual-town-election-7pm-wednesday-march-11-2026-town,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/5122025_unofficial_results.pdf,schema-ready,,Planning Board Member
Princeton,princeton-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/final_2024_annual_report.pdf,https://www.town.princeton.ma.us/home/news/citizens%E2%80%99-caucus-nominate-candidates-annual-town-election-7pm-wednesday-march-11-2026-town,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/5122025_unofficial_results.pdf,schema-ready,,Select Board Member
Princeton,princeton-ma/trustee-of-trust-funds,Trustee of Trust Funds,True,3,at-large,3,True,,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/final_2024_annual_report.pdf,https://www.town.princeton.ma.us/home/news/citizens%E2%80%99-caucus-nominate-candidates-annual-town-election-7pm-wednesday-march-11-2026-town,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/5122025_unofficial_results.pdf,schema-ready,,Trustee of Trust Funds
Princeton,princeton-ma/wachusett-regional-school-committee-member,Regional School Committee Member,True,2,municipality-allocated,3,True,,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/final_2024_annual_report.pdf,https://www.town.princeton.ma.us/home/news/citizens%E2%80%99-caucus-nominate-candidates-annual-town-election-7pm-wednesday-march-11-2026-town,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/5122025_unofficial_results.pdf,schema-ready,,Regional School Committee Member
Provincetown,provincetown-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://provincetown-ma.gov/93/Select-Board,https://provincetown-ma.gov/108/ElectionsVoter-Information,https://www.provincetown-ma.gov/m/newsflash/Home/Detail/1890,schema-ready,,Select Board Member
Provincetown,provincetown-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,,https://www.provincetown-ma.gov/147/School-Committee,https://provincetown-ma.gov/108/ElectionsVoter-Information,https://www.provincetown-ma.gov/m/newsflash/Home/Detail/1890,schema-ready,,School Committee Member
Provincetown,provincetown-ma/library-trustee,Library Trustee,True,5,at-large,3,True,,https://www.provincetown-ma.gov/116/Library-Trustees-Board-of,https://provincetown-ma.gov/108/ElectionsVoter-Information,https://www.provincetown-ma.gov/m/newsflash/Home/Detail/1890,schema-ready,,Library Trustee
Provincetown,provincetown-ma/charter-compliance-commissioner,Charter Compliance Commissioner,True,3,at-large,3,True,,https://www.provincetown-ma.gov/DocumentCenter/View/202/Charter,https://provincetown-ma.gov/108/ElectionsVoter-Information,https://www.provincetown-ma.gov/m/newsflash/Home/Detail/1890,schema-ready,,Charter Compliance Commissioner
Provincetown,provincetown-ma/housing-authority-member,Housing Authority Member,True,3,at-large,5,True,,https://malegislature.gov/Laws/GeneralLaws/PartI/TitleXVII/Chapter121b/Section5,https://provincetown-ma.gov/108/ElectionsVoter-Information,https://www.provincetown-ma.gov/m/newsflash/Home/Detail/1890,schema-ready,Housing elected seat count follows current M.G.L. c.121B §5; tenant/state appointees excluded.,Housing Authority Member
Provincetown,provincetown-ma/moderator,Moderator,True,1,at-large,3,False,,https://www.provincetown-ma.gov/DocumentCenter/View/202/Charter,https://provincetown-ma.gov/108/ElectionsVoter-Information,https://www.provincetown-ma.gov/m/newsflash/Home/Detail/1890,schema-ready,,Moderator
Quincy,quincy-ma/mayor,Mayor,True,1,at-large,4,False,,https://ecode360.com/QU3125,https://www.quincyma.gov/government/elected_officials/,https://www.quincyma.gov/government/elected_officials/,schema-ready,,Mayor
Quincy,quincy-ma/city-councillor-at-large,City Councillor At Large,True,3,at-large,2,False,,https://ecode360.com/34058297,https://www.quincyma.gov/government/elected_officials/,https://www.quincyma.gov/government/elected_officials/,schema-ready,,City Councillor At Large
Quincy,quincy-ma/ward-councillor,Ward Councillor,True,6,ward,2,False,,https://ecode360.com/34058297,https://www.quincyma.gov/government/elected_officials/,https://www.quincyma.gov/government/elected_officials/,schema-ready,,Ward Councillor
Quincy,quincy-ma/school-committee-member,School Committee Member,True,6,at-large,4,True,,https://ecode360.com/QU3125,https://www.quincyma.gov/government/elected_officials/,https://quincypublicschools.ss19.sharpschool.com/cms/one.aspx?pageId=23458549,schema-ready,Six voter-elected seats; Mayor serves ex officio as chair and is excluded from this Post.,School Committee Member
