municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Westhampton,westhampton-ma/library-trustees,Library Trustee,True,6,board,3,True,,https://westhamptonma.gov/wp-content/uploads/GENERAL-BYLAW-Master-Document-as-of-May-1-2025.pdf,https://westhamptonma.gov/,https://westhamptonma.gov/wp-content/uploads/OFFICIAL-ELECTION-RESULTS-Local-June-6-2026-1.pdf,schema-ready,,Library Trustee
Westhampton,westhampton-ma/moderator,Town Moderator,True,1,single,1,False,,https://westhamptonma.gov/wp-content/uploads/GENERAL-BYLAW-Master-Document-as-of-May-1-2025.pdf,https://westhamptonma.gov/,https://westhamptonma.gov/wp-content/uploads/OFFICIAL-ELECTION-RESULTS-Local-June-6-2026-1.pdf,schema-ready,,Town Moderator
Westhampton,westhampton-ma/tree-warden,Tree Warden,True,1,single,1,False,,https://westhamptonma.gov/wp-content/uploads/GENERAL-BYLAW-Master-Document-as-of-May-1-2025.pdf,https://westhamptonma.gov/,https://westhamptonma.gov/wp-content/uploads/OFFICIAL-ELECTION-RESULTS-Local-June-6-2026-1.pdf,schema-ready,,Tree Warden
Westminster,westminster-ma/moderator,Town Moderator,True,1,single,3,False,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Town Moderator
Westminster,westminster-ma/select-board,Select Board Member,True,3,board,3,True,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Select Board Member
Westminster,westminster-ma/board-of-health,Board of Health Member,True,3,board,3,True,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Board of Health Member
Westminster,westminster-ma/board-of-assessors,Assessor,True,3,board,3,True,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Assessor
Westminster,westminster-ma/library-trustees,Library Trustee,True,6,board,3,True,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Library Trustee
Westminster,westminster-ma/hager-park-commission,Hager Park Commissioner,True,3,board,3,True,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Hager Park Commissioner
Westminster,westminster-ma/planning-board,Planning Board Member,True,5,board,3,True,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Planning Board Member
Westminster,westminster-ma/housing-authority,Housing Authority Member,True,4,board,5,True,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,Four local elected members; one state-appointed member excluded.,Housing Authority Member
Westminster,westminster-ma/constables,Constable,True,2,board,3,True,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Constable
Westminster,westminster-ma/cemetery-commission,Cemetery Commissioner,True,3,board,3,True,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Cemetery Commissioner
Westminster,westminster-ma/regional-school-committee,Regional School Committee Member,True,5,board,3,True,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Regional School Committee Member
Westminster,westminster-ma/town-clerk,Town Clerk,True,1,single,3,False,,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_westminster_charter_w_changes_6mar19.pdf,https://www.westminster-ma.gov/town-clerk/files/2025-elected-officials,https://www.westminster-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Town Clerk
Weston,weston-ma/select-board,Select Board Member,True,5,board,3,True,,https://westonma.gov/387/Elected-Town-Officials,https://www.westonma.gov/1972/2026-Annual-Town-Election,https://www.westonma.gov/1972/2026-Annual-Town-Election,schema-ready,Five-member board; recent expansion and transition terms are reflected in the current official roster.,Select Board Member
Weston,weston-ma/school-committee,School Committee Member,True,5,board,3,True,,https://westonma.gov/387/Elected-Town-Officials,https://www.westonma.gov/1972/2026-Annual-Town-Election,https://www.westonma.gov/1972/2026-Annual-Town-Election,schema-ready,,School Committee Member
Weston,weston-ma/moderator,Town Moderator,True,1,single,1,False,,https://westonma.gov/387/Elected-Town-Officials,https://www.westonma.gov/1972/2026-Annual-Town-Election,https://www.westonma.gov/1972/2026-Annual-Town-Election,schema-ready,,Town Moderator
Weston,weston-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://westonma.gov/387/Elected-Town-Officials,https://www.westonma.gov/1972/2026-Annual-Town-Election,https://www.westonma.gov/1972/2026-Annual-Town-Election,schema-ready,,Planning Board Member
Weston,weston-ma/board-of-assessors,Assessor,True,5,board,3,True,,https://westonma.gov/387/Elected-Town-Officials,https://www.westonma.gov/1972/2026-Annual-Town-Election,https://www.westonma.gov/1972/2026-Annual-Town-Election,schema-ready,,Assessor
Weston,weston-ma/recreation-commission,Recreation Commissioner,True,7,board,3,True,,https://westonma.gov/387/Elected-Town-Officials,https://www.westonma.gov/1972/2026-Annual-Town-Election,https://www.westonma.gov/1972/2026-Annual-Town-Election,schema-ready,,Recreation Commissioner
Weston,weston-ma/library-trustees,Library Trustee,True,6,board,3,True,,https://westonma.gov/387/Elected-Town-Officials,https://www.westonma.gov/1972/2026-Annual-Town-Election,https://www.westonma.gov/1972/2026-Annual-Town-Election,schema-ready,,Library Trustee
Weston,weston-ma/board-of-health,Board of Health Member,True,3,board,3,True,,https://westonma.gov/387/Elected-Town-Officials,https://www.westonma.gov/1972/2026-Annual-Town-Election,https://www.westonma.gov/1972/2026-Annual-Town-Election,schema-ready,,Board of Health Member
Weston,weston-ma/commissioners-of-trust-funds,Commissioner of Trust Funds,True,3,board,3,True,,https://westonma.gov/387/Elected-Town-Officials,https://www.westonma.gov/1972/2026-Annual-Town-Election,https://www.westonma.gov/1972/2026-Annual-Town-Election,schema-ready,,Commissioner of Trust Funds
Weston,weston-ma/measurers-of-lumber,Measurer of Lumber,True,3,board,1,False,,https://westonma.gov/387/Elected-Town-Officials,https://www.westonma.gov/1972/2026-Annual-Town-Election,https://www.westonma.gov/1972/2026-Annual-Town-Election,schema-ready,,Measurer of Lumber
Westport,westport-ma/select-board,Select Board Member,True,5,board,3,True,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Select Board Member
Westport,westport-ma/town-clerk,Town Clerk,True,1,single,3,False,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Town Clerk
Westport,westport-ma/moderator,Town Moderator,True,1,single,3,False,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Town Moderator
Westport,westport-ma/board-of-assessors,Assessor,True,3,board,3,True,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Assessor
Westport,westport-ma/board-of-health,Board of Health Member,True,3,board,3,True,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Board of Health Member
Westport,westport-ma/school-committee,School Committee Member,True,5,board,3,True,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,School Committee Member
Westport,westport-ma/regional-school-committee,Regional School Committee Member,True,1,single,3,False,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Regional School Committee Member
Westport,westport-ma/fish-commission,Fish Commissioner,True,3,board,3,True,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Fish Commissioner
Westport,westport-ma/constables,Constable,True,2,board,3,True,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Constable
Westport,westport-ma/library-trustees,Library Trustee,True,6,board,3,True,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Library Trustee
Westport,westport-ma/landing-commission,Landing Commissioner,True,4,board,3,True,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Landing Commissioner
Westport,westport-ma/housing-authority,Housing Authority Member,True,3,board,5,True,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,Three direct-voter seats; tenant and state appointees excluded.,Housing Authority Member
Westport,westport-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Planning Board Member
Westport,westport-ma/commission-of-trust-funds,Commissioner of Trust Funds,True,3,board,3,True,,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/pages/town_report_2024_0.pdf,https://www.westport-ma.com/town-clerk/files/elected-local-officials,https://www.westport-ma.com/town-clerk/files/elected-local-officials,schema-ready,,Commissioner of Trust Funds
