municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Phillipston,phillipston-ma/assessor,Assessor,True,3,at-large,3,True,,https://www.phillipston-ma.gov/DocumentCenter/View/966/2025-ATR,https://www.phillipston-ma.gov/207/Town-Clerk,https://www.phillipston-ma.gov/m/newsflash,schema-ready,2025 official annual report explicitly separates elected from appointed offices; 2026 seat identities are reconciled conservatively.,Assessor
Phillipston,phillipston-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://www.phillipston-ma.gov/DocumentCenter/View/966/2025-ATR,https://www.phillipston-ma.gov/207/Town-Clerk,https://www.phillipston-ma.gov/m/newsflash,schema-ready,2025 official annual report explicitly separates elected from appointed offices; 2026 seat identities are reconciled conservatively.,Board of Health Member
Phillipston,phillipston-ma/cemetery-commissioner,Cemetery Commissioner,True,3,at-large,3,True,,https://www.phillipston-ma.gov/DocumentCenter/View/966/2025-ATR,https://www.phillipston-ma.gov/207/Town-Clerk,https://www.phillipston-ma.gov/m/newsflash,schema-ready,2025 official annual report explicitly separates elected from appointed offices; 2026 seat identities are reconciled conservatively.,Cemetery Commissioner
Phillipston,phillipston-ma/constable,Constable,True,3,at-large,3,True,,https://www.phillipston-ma.gov/DocumentCenter/View/966/2025-ATR,https://www.phillipston-ma.gov/207/Town-Clerk,https://www.phillipston-ma.gov/m/newsflash,schema-ready,2025 official annual report explicitly separates elected from appointed offices; 2026 seat identities are reconciled conservatively.,Constable
Phillipston,phillipston-ma/moderator,Moderator,True,1,at-large,3,False,,https://www.phillipston-ma.gov/DocumentCenter/View/966/2025-ATR,https://www.phillipston-ma.gov/207/Town-Clerk,https://www.phillipston-ma.gov/m/newsflash,schema-ready,2025 official annual report explicitly separates elected from appointed offices; 2026 seat identities are reconciled conservatively.,Moderator
Phillipston,phillipston-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://www.phillipston-ma.gov/DocumentCenter/View/966/2025-ATR,https://www.phillipston-ma.gov/207/Town-Clerk,https://www.phillipston-ma.gov/m/newsflash,schema-ready,2025 official annual report explicitly separates elected from appointed offices; 2026 seat identities are reconciled conservatively.,Planning Board Member
Phillipston,phillipston-ma/narragansett-regional-school-committee-member,Regional School Committee Member,True,3,municipality-allocated,3,True,,https://www.phillipston-ma.gov/DocumentCenter/View/966/2025-ATR,https://www.phillipston-ma.gov/207/Town-Clerk,https://www.phillipston-ma.gov/m/newsflash,schema-ready,2025 official annual report explicitly separates elected from appointed offices; 2026 seat identities are reconciled conservatively.,Narragansett Regional School Committee Member
Phillipston,phillipston-ma/library-trustee,Library Trustee,True,3,at-large,3,True,,https://www.phillipston-ma.gov/DocumentCenter/View/966/2025-ATR,https://www.phillipston-ma.gov/207/Town-Clerk,https://www.phillipston-ma.gov/m/newsflash,schema-ready,2025 official annual report explicitly separates elected from appointed offices; 2026 seat identities are reconciled conservatively.,Library Trustee
Pittsfield,pittsfield-ma/mayor,Mayor,True,1,at-large,4,False,,https://www.pittsfieldma.gov/AgendaCenter/ViewFile/Agenda/_10212025-395,https://www.pittsfieldma.gov/171/Campaign-Finance-Reports,https://www.pittsfieldma.gov/Calendar.aspx?EID=952,schema-ready,,Mayor
Pittsfield,pittsfield-ma/city-councillor-at-large,City Councillor at Large,True,4,at-large,2,False,,https://www.pittsfieldma.gov/AgendaCenter/ViewFile/Agenda/_10212025-395,https://www.pittsfieldma.gov/171/Campaign-Finance-Reports,https://www.pittsfieldma.gov/Calendar.aspx?EID=952,schema-ready,,City Councillor at Large
Pittsfield,pittsfield-ma/ward-councillor,Ward Councillor,True,7,ward,2,False,,https://www.pittsfieldma.gov/AgendaCenter/ViewFile/Agenda/_10212025-395,https://www.pittsfieldma.gov/171/Campaign-Finance-Reports,https://www.pittsfieldma.gov/Calendar.aspx?EID=952,schema-ready,,Ward Councillor
Pittsfield,pittsfield-ma/school-committee-member,School Committee Member,True,6,at-large,2,False,,https://www.pittsfieldma.gov/AgendaCenter/ViewFile/Agenda/_10212025-395,https://www.pittsfieldma.gov/171/Campaign-Finance-Reports,https://www.pittsfieldma.gov/Calendar.aspx?EID=952,schema-ready,Six voter-elected School Committee seats; the Mayor's ex-officio committee role is excluded from the elected seat count.,School Committee Member
Pittsfield,pittsfield-ma/city-clerk,City Clerk,True,1,at-large,2,False,,https://www.pittsfieldma.gov/AgendaCenter/ViewFile/Agenda/_10212025-395,https://www.pittsfieldma.gov/171/Campaign-Finance-Reports,https://www.pittsfieldma.gov/Calendar.aspx?EID=952,schema-ready,,City Clerk
Plainfield,plainfield-ma/assessor,Assessor,True,3,at-large,3,True,,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,schema-ready,"Current structure is supported by official election materials and, for regional-school allocation, the official regional-agreement text.",Assessor
Plainfield,plainfield-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,schema-ready,"Current structure is supported by official election materials and, for regional-school allocation, the official regional-agreement text.",Board of Health Member
Plainfield,plainfield-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,schema-ready,"Current structure is supported by official election materials and, for regional-school allocation, the official regional-agreement text.",Select Board Member
Plainfield,plainfield-ma/library-trustee,Library Trustee,True,3,at-large,3,True,,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,schema-ready,"Current structure is supported by official election materials and, for regional-school allocation, the official regional-agreement text.",Library Trustee
Plainfield,plainfield-ma/town-clerk,Town Clerk,True,1,at-large,3,False,,https://www.plainfield-ma.us/town-clerk,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,schema-ready,"Current structure is supported by official election materials and, for regional-school allocation, the official regional-agreement text.",Town Clerk
Plainfield,plainfield-ma/moderator,Moderator,True,1,at-large,1,False,,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,schema-ready,"Current structure is supported by official election materials and, for regional-school allocation, the official regional-agreement text.",Moderator
Plainfield,plainfield-ma/mohawk-trail-regional-school-committee-member,Regional School Committee Member,True,2,municipality-allocated,3,True,,https://www.plainfield-ma.us/media/2691,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,schema-ready,"Current structure is supported by official election materials and, for regional-school allocation, the official regional-agreement text.",Mohawk Trail Regional School Committee Member
Plainfield,plainfield-ma/tree-warden,Tree Warden,True,1,at-large,1,False,,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,schema-ready,"Current structure is supported by official election materials and, for regional-school allocation, the official regional-agreement text.",Tree Warden
Plainfield,plainfield-ma/constable,Constable,True,2,at-large,3,True,,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,https://www.plainfield-ma.us/town-clerk/page/annual-town-election-may-3rd-2025,schema-ready,"Current structure is supported by official election materials and, for regional-school allocation, the official regional-agreement text.",Constable
Plainville,plainville-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://www.plainvillema.gov/ArchiveCenter/ViewFile/Item/126,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,,Select Board Member
Plainville,plainville-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://www.plainvillema.gov/ArchiveCenter/ViewFile/Item/126,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,,Board of Health Member
Plainville,plainville-ma/assessor,Assessor,True,3,at-large,3,True,,https://www.plainvillema.gov/ArchiveCenter/ViewFile/Item/126,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,,Assessor
Plainville,plainville-ma/moderator,Moderator,True,1,at-large,3,False,,https://www.plainvillema.gov/ArchiveCenter/ViewFile/Item/126,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,,Town Moderator
Plainville,plainville-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,,https://www.plainvillema.gov/ArchiveCenter/ViewFile/Item/126,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,,Plainville School Committee Member
Plainville,plainville-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://www.plainvillema.gov/ArchiveCenter/ViewFile/Item/126,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,,Planning Board Member
Plainville,plainville-ma/library-trustee,Library Trustee,True,3,at-large,3,True,,https://www.plainvillema.gov/ArchiveCenter/ViewFile/Item/126,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,,Library Trustee
Plainville,plainville-ma/park-commissioner,Park Commissioner,True,3,at-large,3,True,,https://www.plainvillema.gov/ArchiveCenter/ViewFile/Item/126,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,,Park Commissioner
Plainville,plainville-ma/housing-authority-member,Housing Authority Member,True,3,at-large,5,True,,https://www.plainvillema.gov/ArchiveCenter/ViewFile/Item/126,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,"Five-member authority; three local elected seats modeled, with state and tenant appointees excluded.",Housing Authority Member
Plainville,plainville-ma/redevelopment-authority-member,Redevelopment Authority Member,True,4,at-large,5,True,,https://www.plainvillema.gov/ArchiveCenter/ViewFile/Item/126,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,Five-member authority composition historically/currently supports four local elected seats plus one state-appointed seat.,Redevelopment Authority Member
Plainville,plainville-ma/town-clerk,Town Clerk,True,1,at-large,3,False,,https://www.plainvillema.gov/ArchiveCenter/ViewFile/Item/126,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,,Town Clerk
Plainville,plainville-ma/king-philip-regional-school-committee-member,Regional School Committee Member,True,2,municipality-allocated,3,True,,https://www.kingphilip.org/about/school-committee/,https://www.plainvillema.gov/326/Nomination-Papers,https://www.plainvillema.gov/326/Nomination-Papers,schema-ready,Current regional page identifies two independently elected Plainville regional seats; the Plainville Elementary representative is not counted as a third elected regional seat.,King Philip Regional School Committee Member
