municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Abington,abington-ma/water-commissioner,Water Commissioner,True,,at-large,,,,https://ecode360.com/34424196,https://www.abingtonma.gov/article/2162181,https://www.abingtonma.gov/article/2171924,elected-status-verified-seat-count-unresolved,Charter Article III enumerates these offices; several seat/term details remain unresolved.,Water Commissioner
Acton,acton-ma/assistant-moderator,Assistant Moderator,True,1,at-large,,False,,https://actonma.gov/election,https://actonma.gov/election,https://actonma.gov/598,schema-ready,Assistant Moderator and specified fund trustees are elected at Annual Town Meeting rather than by ordinary ballot. Water District and library seat counts need further legal normalization.,Assistant Moderator
Acton,acton-ma/housing-authority-member,Housing Authority Member,True,3,at-large,,,,https://actonma.gov/election,https://actonma.gov/election,https://actonma.gov/598,schema-ready,Assistant Moderator and specified fund trustees are elected at Annual Town Meeting rather than by ordinary ballot. Water District and library seat counts need further legal normalization.,Housing Authority Member
Acton,acton-ma/library-trustee,Library Trustee,True,,at-large,,,,https://actonma.gov/election,https://actonma.gov/election,https://actonma.gov/598,elected-status-verified-seat-count-unresolved,Assistant Moderator and specified fund trustees are elected at Annual Town Meeting rather than by ordinary ballot. Water District and library seat counts need further legal normalization.,Library Trustee
Acton,acton-ma/moderator,Moderator,True,1,at-large,,False,,https://actonma.gov/election,https://actonma.gov/election,https://actonma.gov/598,schema-ready,Assistant Moderator and specified fund trustees are elected at Annual Town Meeting rather than by ordinary ballot. Water District and library seat counts need further legal normalization.,Moderator
Acton,acton-ma/municipal-fund-trustee,Municipal Fund Trustee,True,,at-large,,,,https://actonma.gov/election,https://actonma.gov/election,https://actonma.gov/598,elected-status-verified-seat-count-unresolved,Assistant Moderator and specified fund trustees are elected at Annual Town Meeting rather than by ordinary ballot. Water District and library seat counts need further legal normalization.,Municipal Fund Trustee
Acton,acton-ma/regional-school-committee-member,Regional School Committee Member,True,7,at-large,,,,https://actonma.gov/election,https://actonma.gov/election,https://actonma.gov/598,schema-ready,Assistant Moderator and specified fund trustees are elected at Annual Town Meeting rather than by ordinary ballot. Water District and library seat counts need further legal normalization.,Regional School Committee Member
Acton,acton-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://actonma.gov/election,https://actonma.gov/election,https://actonma.gov/598,schema-ready,Assistant Moderator and specified fund trustees are elected at Annual Town Meeting rather than by ordinary ballot. Water District and library seat counts need further legal normalization.,Select Board Member
Acton,acton-ma/water-district-official,Water District Official,True,,district,,,,https://actonma.gov/election,https://actonma.gov/election,https://actonma.gov/598,elected-status-verified-seat-count-unresolved,Assistant Moderator and specified fund trustees are elected at Annual Town Meeting rather than by ordinary ballot. Water District and library seat counts need further legal normalization.,Water District Official
Acushnet,acushnet-ma/assessor,Assessor,True,3,at-large,,,,https://acushnet.ma.us/1200/Elected-Officials,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,Assessor
Acushnet,acushnet-ma/board-of-health-member,Board of Health Member,True,3,at-large,,,,https://acushnet.ma.us/1200/Elected-Officials,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,Board of Health Member
Acushnet,acushnet-ma/cemetery-board-member,Cemetery Board Member,True,3,at-large,,,,https://acushnet.ma.us/1200/Elected-Officials,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,Cemetery Board Member
Acushnet,acushnet-ma/commissioner-of-trust-funds,Commissioner of Trust Funds,True,3,at-large,,,,https://acushnet.ma.us/1200/Elected-Officials,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,Commissioner of Trust Funds
Acushnet,acushnet-ma/housing-authority-member,Housing Authority Member,True,3,at-large,,,,https://acushnet.ma.us/1200/Elected-Officials,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,"Official elected-official list shows five authority members, of whom one is Governor-appointed and one is tenant-appointed; three are treated here as locally elected seats.",Housing Authority Member
Acushnet,acushnet-ma/library-trustee,Library Trustee,True,6,at-large,,,,https://acushnet.ma.us/1200/Elected-Officials,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,Library Trustee
Acushnet,acushnet-ma/moderator,Moderator,True,1,at-large,,,,https://acushnet.ma.us/1200/Elected-Officials,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,Moderator
Acushnet,acushnet-ma/park-commissioner,Park Commissioner,True,3,at-large,,,,https://acushnet.ma.us/1200/Elected-Officials,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,Park Commissioner
Acushnet,acushnet-ma/planning-board-member,Planning Board Member,True,5,at-large,,,,https://acushnet.ma.us/1200/Elected-Officials,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,Planning Board Member
Acushnet,acushnet-ma/school-committee-member,School Committee Member,True,5,at-large,,,,https://acushnet.ma.us/1200/Elected-Officials,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,School Committee Member
Acushnet,acushnet-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://www.acushnet.ma.us/1291/Board-of-Selectmen,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,Board of Selectmen
Acushnet,acushnet-ma/town-clerk,Town Clerk,True,1,at-large,3,,,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,Town Clerk
Acushnet,acushnet-ma/tree-warden,Tree Warden,True,1,at-large,,,,https://acushnet.ma.us/1200/Elected-Officials,https://www.acushnet.ma.us/1206/Town-Clerk,https://www.acushnet.ma.us/1928/2026-Annual-Town-Election-Results,schema-ready,,Tree Warden
Adams,adams-ma/assessor,Assessor,True,1,at-large,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,schema-ready,Elected status established by the Adams selectmen-administrator special act; total board/authority seat count still being normalized where null.,Assessor
Adams,adams-ma/board-of-health-member,Board of Health Member,True,,at-large,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,elected-status-verified-seat-count-unresolved,Elected status established by the Adams selectmen-administrator special act; total board/authority seat count still being normalized where null.,Board of Health Member
Adams,adams-ma/cemetery-commissioner,Cemetery Commissioner,True,1,at-large,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,schema-ready,Elected status established by the Adams selectmen-administrator special act; total board/authority seat count still being normalized where null.,Cemetery Commissioner
Adams,adams-ma/housing-authority-member,Housing Authority Member,True,,at-large,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,elected-status-verified-seat-count-unresolved,Elected status established by the Adams selectmen-administrator special act; total board/authority seat count still being normalized where null.,Housing Authority Member
Adams,adams-ma/library-trustee,Library Trustee,True,,at-large,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,elected-status-verified-seat-count-unresolved,Elected status established by the Adams selectmen-administrator special act; total board/authority seat count still being normalized where null.,Library Trustee
Adams,adams-ma/moderator,Moderator,True,1,at-large,1,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,schema-ready,,Moderator
Adams,adams-ma/park-commissioner,Park Commissioner,True,,at-large,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,elected-status-verified-seat-count-unresolved,Elected status established by the Adams selectmen-administrator special act; total board/authority seat count still being normalized where null.,Park Commissioner
Adams,adams-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://www.town.adams.ma.us/planning-board,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,schema-ready,,Planning Board Member
Adams,adams-ma/redevelopment-authority-member,Redevelopment Authority Member,True,,at-large,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,elected-status-verified-seat-count-unresolved,Elected status established by the Adams selectmen-administrator special act; total board/authority seat count still being normalized where null.,Redevelopment Authority Member
Adams,adams-ma/regional-school-committee-member,Regional School Committee Member,True,,at-large,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,elected-status-verified-seat-count-unresolved,Elected status established by the Adams selectmen-administrator special act; total board/authority seat count still being normalized where null.,Regional School Committee Member
Adams,adams-ma/regional-vocational-school-committee-member,Regional Vocational School Committee Member,True,,at-large,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,elected-status-verified-seat-count-unresolved,Elected status established by the Adams selectmen-administrator special act; total board/authority seat count still being normalized where null.,Regional Vocational School Committee Member
Adams,adams-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://www.town.adams.ma.us/board-selectmen/pages/what-we-do,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,schema-ready,,Board of Selectmen
Adams,adams-ma/town-clerk,Town Clerk,True,1,at-large,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,schema-ready,Elected status established by the Adams selectmen-administrator special act; total board/authority seat count still being normalized where null.,Town Clerk
Adams,adams-ma/town-meeting-member,Town Meeting Member,True,,district,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,elected-status-verified-seat-count-unresolved,Representative Town Meeting; exact elected member count/precinct allocation remains to be normalized from the representative-town-meeting special act.,Town Meeting Member
Adams,adams-ma/treasurer-collector,Treasurer-Collector,True,1,at-large,,,,https://www.town.adams.ma.us/town-administrator/pages/act-establishing-selectmen-administrator-form-government-town-adams,https://www.town.adams.ma.us/town-clerk/pages/elections-voting,,schema-ready,Elected status established by the Adams selectmen-administrator special act; total board/authority seat count still being normalized where null.,Treasurer-Collector
Agawam,agawam-ma/city-council-member,City Council Member,True,11,at-large,2,,,https://www.agawam.ma.us/190/City-Council,https://www.agawam.ma.us/231/Election-Information,https://www.agawam.ma.us/231/Election-Information,schema-ready,,City Council Member
Agawam,agawam-ma/mayor,Mayor,True,1,at-large,2,,,https://ecode360.com/12065192,https://www.agawam.ma.us/231/Election-Information,https://www.agawam.ma.us/231/Election-Information,schema-ready,,Mayor
Agawam,agawam-ma/school-committee-member,School Committee Member,True,6,at-large,2,,,https://ecode360.com/12065211?searchId=14400851291514820,https://www.agawam.ma.us/231/Election-Information,https://www.agawam.ma.us/231/Election-Information,schema-ready,School Committee has seven total members; six are elected at-large and the Mayor serves ex officio as chair.,School Committee Member
Alford,alford-ma/assessor,Assessor,True,,at-large,3,,,https://www.townofalford.org/home/town-clerk-office/news/nomination-papers-available-annual-town-election-may-19-2026,https://www.townofalford.org/home/town-clerk-office/news/nomination-papers-available-annual-town-election-may-19-2026,,elected-status-verified-seat-count-unresolved,,Assessor
Alford,alford-ma/finance-committee-member,Finance Committee Member,True,,at-large,3,,,https://www.townofalford.org/home/town-clerk-office/news/nomination-papers-available-annual-town-election-may-19-2026,https://www.townofalford.org/home/town-clerk-office/news/nomination-papers-available-annual-town-election-may-19-2026,,elected-status-verified-seat-count-unresolved,2026 nomination notice confirms elected Finance Committee seats; total committee size remains unresolved.,Finance Committee Member
Alford,alford-ma/planning-board-member,Planning Board Member,True,,at-large,3,,,https://www.townofalford.org/home/town-clerk-office/news/nomination-papers-available-annual-town-election-may-19-2026,https://www.townofalford.org/home/town-clerk-office/news/nomination-papers-available-annual-town-election-may-19-2026,,elected-status-verified-seat-count-unresolved,,Planning Board Member
Alford,alford-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://www.townofalford.org/select-board,https://www.townofalford.org/home/town-clerk-office/news/nomination-papers-available-annual-town-election-may-19-2026,,schema-ready,,Select Board Member
Amesbury,amesbury-ma/city-council-member,City Council Member,True,,mixed,,,,https://malegislature.gov/Laws/SessionLaws/Acts/2021/Chapter46,https://www.amesburyma.gov/329/Elections,https://www.amesburyma.gov/329/Elections,elected-status-verified-seat-count-unresolved,"School Committee has 6 elected citywide members plus Mayor ex officio, 7 total.",City Council Member
Amesbury,amesbury-ma/library-position,Library Position,True,,at-large,,,,https://malegislature.gov/Laws/SessionLaws/Acts/2021/Chapter46,https://www.amesburyma.gov/329/Elections,https://www.amesburyma.gov/329/Elections,elected-status-verified-seat-count-unresolved,"School Committee has 6 elected citywide members plus Mayor ex officio, 7 total.",Library Position
Amesbury,amesbury-ma/mayor,Mayor,True,1,at-large,,False,,https://malegislature.gov/Laws/SessionLaws/Acts/2021/Chapter46,https://www.amesburyma.gov/329/Elections,https://www.amesburyma.gov/329/Elections,schema-ready,"School Committee has 6 elected citywide members plus Mayor ex officio, 7 total.",Mayor
Amesbury,amesbury-ma/planning-board-member,Planning Board Member,True,,at-large,,,,https://malegislature.gov/Laws/SessionLaws/Acts/2021/Chapter46,https://www.amesburyma.gov/329/Elections,https://www.amesburyma.gov/329/Elections,elected-status-verified-seat-count-unresolved,"School Committee has 6 elected citywide members plus Mayor ex officio, 7 total.",Planning Board Member
Amesbury,amesbury-ma/school-committee-member,School Committee Member,True,6,at-large,4,True,,https://malegislature.gov/Laws/SessionLaws/Acts/2021/Chapter46,https://www.amesburyma.gov/329/Elections,https://www.amesburyma.gov/329/Elections,schema-ready,"School Committee has 6 elected citywide members plus Mayor ex officio, 7 total.",School Committee Member
Amherst,amherst-ma/councilor-at-large,Councilor-at-Large,True,3,at-large,2,False,,https://www.amherstma.gov/1079/Running-for-Elected-Office,https://www.amherstma.gov/1079/Running-for-Elected-Office,,schema-ready,,Councilor-at-Large
Amherst,amherst-ma/district-councilor,District Councilor,True,10,district,2,False,,https://www.amherstma.gov/1079/Running-for-Elected-Office,https://www.amherstma.gov/1079/Running-for-Elected-Office,,schema-ready,Two councilors elected from each of five districts.,District Councilor
Amherst,amherst-ma/housing-authority-member,Housing Authority Member,True,3,at-large,2,False,,https://www.amherstma.gov/1079/Running-for-Elected-Office,https://www.amherstma.gov/1079/Running-for-Elected-Office,,schema-ready,Official Amherst materials state three seats are elected; one resident/participant seat and one state-appointed seat are not elected by town voters.,Housing Authority Member
Amherst,amherst-ma/library-trustee,Library Trustee,True,6,at-large,2,False,,https://www.amherstma.gov/1079/Running-for-Elected-Office,https://www.amherstma.gov/1079/Running-for-Elected-Office,,schema-ready,,Library Trustee
Amherst,amherst-ma/oliver-smith-will-elector,Oliver Smith Will Elector,True,1,at-large,2,False,,https://www.amherstma.gov/1079/Running-for-Elected-Office,https://www.amherstma.gov/1079/Running-for-Elected-Office,,schema-ready,,Oliver Smith Will Elector
Amherst,amherst-ma/school-committee-member,School Committee Member,True,5,at-large,2,False,,https://www.amherstma.gov/1079/Running-for-Elected-Office,https://www.amherstma.gov/1079/Running-for-Elected-Office,,schema-ready,,School Committee Member
Andover,andover-ma/cornell-fund-trustee,Cornell Fund Trustee,True,,at-large,,,,https://ecode360.com/15616144,https://www.andoverma.gov/348/Elections,https://www.andoverma.gov/348/Elections,elected-status-verified-seat-count-unresolved,"Elected at Town Meeting from the floor, not by ordinary ballot.",Cornell Fund Trustee
Andover,andover-ma/housing-authority-member,Housing Authority Member,True,,at-large,,,,https://ecode360.com/15615550,https://www.andoverma.gov/348/Elections,https://www.andoverma.gov/348/Elections,elected-status-verified-seat-count-unresolved,,Housing Authority Member
Andover,andover-ma/moderator,Moderator,True,1,at-large,,,,https://ecode360.com/15615550,https://www.andoverma.gov/348/Elections,https://www.andoverma.gov/348/Elections,schema-ready,,Moderator
Andover,andover-ma/punchard-free-school-trustee,Punchard Free School Trustee,True,,at-large,,,,https://ecode360.com/15615550,https://www.andoverma.gov/348/Elections,https://www.andoverma.gov/348/Elections,elected-status-verified-seat-count-unresolved,Charter/bylaw confirms elected status; total current elected trustee count not normalized in this pass.,Punchard Free School Trustee
Andover,andover-ma/regional-vocational-school-committee-member,Regional Vocational School Committee Member,True,,at-large,,,,https://ecode360.com/15616144,https://www.andoverma.gov/348/Elections,https://www.andoverma.gov/348/Elections,elected-status-verified-seat-count-unresolved,,Regional Vocational School Committee Member
Andover,andover-ma/school-committee-member,School Committee Member,True,5,at-large,,,,https://www.andoverma.gov/27/Governance,https://www.andoverma.gov/348/Elections,https://www.andoverma.gov/348/Elections,schema-ready,,School Committee Member
Andover,andover-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://ecode360.com/15615550,https://www.andoverma.gov/348/Elections,https://www.andoverma.gov/348/Elections,schema-ready,,Select Board Member
Aquinnah,aquinnah-ma/board-of-health-member,Board of Health Member,True,,at-large,,,,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/may-15th-2025-aquinnah-town-election-results,elected-status-verified-seat-count-unresolved,2026 official nomination notice confirms this is an elected office; total board/committee size remains unresolved where seats is null.,Board of Health Member
Aquinnah,aquinnah-ma/constable,Constable,True,1,at-large,,,,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/may-15th-2025-aquinnah-town-election-results,schema-ready,2026 official nomination notice confirms this is an elected office; total board/committee size remains unresolved where seats is null.,Constable
Aquinnah,aquinnah-ma/library-trustee,Library Trustee,True,,at-large,,,,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/may-15th-2025-aquinnah-town-election-results,elected-status-verified-seat-count-unresolved,2026 official nomination notice confirms this is an elected office; total board/committee size remains unresolved where seats is null.,Library Trustee
Aquinnah,aquinnah-ma/planning-board-member,Planning Board Member,True,,at-large,,,,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/may-15th-2025-aquinnah-town-election-results,elected-status-verified-seat-count-unresolved,2026 official nomination notice confirms this is an elected office; total board/committee size remains unresolved where seats is null.,Planning Board Member
Aquinnah,aquinnah-ma/school-committee-representative,School Committee Representative,True,,at-large,,,,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/may-15th-2025-aquinnah-town-election-results,elected-status-verified-seat-count-unresolved,2026 official nomination notice confirms this is an elected office; total board/committee size remains unresolved where seats is null.,School Committee Representative
Aquinnah,aquinnah-ma/select-board-member,Select Board Member,True,,at-large,,,,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/may-15th-2025-aquinnah-town-election-results,elected-status-verified-seat-count-unresolved,2026 official nomination notice confirms this is an elected office; total board/committee size remains unresolved where seats is null.,Select Board Member
Aquinnah,aquinnah-ma/town-clerk,Town Clerk,True,1,at-large,,,,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/aq-annual-town-meeting-and-election-information-nominations-papers-are-available-0,https://www.aquinnah-ma.gov/home/news/may-15th-2025-aquinnah-town-election-results,schema-ready,2026 official nomination notice confirms this is an elected office; total board/committee size remains unresolved where seats is null.,Town Clerk
Arlington,arlington-ma/assessor,Assessor,True,,at-large,3,,,https://www.arlingtonma.gov/Home/Components/News/News/11488/191,https://www.arlingtonma.gov/Home/Components/News/News/11488/191,https://www.arlingtonma.gov/i-want-to/advanced-components/custom-documents-images-calendar/-item-22885/-selcat-86/-sortn-EName/-folder-6426/-toggle-next30days/-sortd-asc,elected-status-verified-seat-count-unresolved,,Assessor
Arlington,arlington-ma/housing-authority-member,Housing Authority Member,True,,at-large,5,,,https://www.arlingtonma.gov/Home/Components/News/News/11488/191,https://www.arlingtonma.gov/Home/Components/News/News/11488/191,https://www.arlingtonma.gov/i-want-to/advanced-components/custom-documents-images-calendar/-item-22885/-selcat-86/-sortn-EName/-folder-6426/-toggle-next30days/-sortd-asc,elected-status-verified-seat-count-unresolved,,Housing Authority Member
Arlington,arlington-ma/school-committee-member,School Committee Member,True,,at-large,3,,,https://www.arlingtonma.gov/Home/Components/News/News/11488/191,https://www.arlingtonma.gov/Home/Components/News/News/11488/191,https://www.arlingtonma.gov/i-want-to/advanced-components/custom-documents-images-calendar/-item-22885/-selcat-86/-sortn-EName/-folder-6426/-toggle-next30days/-sortd-asc,elected-status-verified-seat-count-unresolved,,School Committee Member
Arlington,arlington-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://www.arlingtonma.gov/i-want-to/learn-about/arlington-history-facts,https://www.arlingtonma.gov/Home/Components/News/News/11488/191,https://www.arlingtonma.gov/i-want-to/advanced-components/custom-documents-images-calendar/-item-22885/-selcat-86/-sortn-EName/-folder-6426/-toggle-next30days/-sortd-asc,schema-ready,,Select Board Member
Arlington,arlington-ma/town-meeting-member,Town Meeting Member,True,252,district,,,,https://www.arlingtonma.gov/i-want-to/learn-about/arlington-history-facts,https://www.arlingtonma.gov/Home/Components/News/News/11488/191,https://www.arlingtonma.gov/i-want-to/advanced-components/custom-documents-images-calendar/-item-22885/-selcat-86/-sortn-EName/-folder-6426/-toggle-next30days/-sortd-asc,schema-ready,252 representatives elected from 21 precincts.,Town Meeting Member
Ashburnham,ashburnham-ma/board-of-health-member,Board of Health Member,True,5,at-large,,,,https://www.ashburnham-ma.gov/350/Elected-Town-Officials,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,schema-ready,,Board of Health Member
Ashburnham,ashburnham-ma/library-trustee,Library Trustee,True,6,at-large,,,,https://www.ashburnham-ma.gov/350/Elected-Town-Officials,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,schema-ready,,Library Trustee
Ashburnham,ashburnham-ma/moderator,Moderator,True,1,at-large,,,,https://ecode360.com/38371406,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,schema-ready,,Moderator
Ashburnham,ashburnham-ma/municipal-light-board-member,Municipal Light Board Member,True,3,at-large,,,,https://www.ashburnham-ma.gov/350/Elected-Town-Officials,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,schema-ready,,Municipal Light Board Member
Ashburnham,ashburnham-ma/planning-board-member,Planning Board Member,True,5,at-large,,,,https://www.ashburnham-ma.gov/350/Elected-Town-Officials,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,schema-ready,,Planning Board Member
Ashburnham,ashburnham-ma/regional-school-committee-member,Regional School Committee Member,True,5,at-large,3,True,,https://www.ashburnham-ma.gov/350/Elected-Town-Officials,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,https://ashburnham-ma.gov/743/ELECTION-INFO---2026,schema-ready,Five Ashburnham seats are shown on the regional committee listing.,Regional School Committee Member
