municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Paxton,paxton-ma/tree-warden,Tree Warden,True,1,at-large,3,False,,https://www.paxtonma.gov/DocumentCenter/View/4568/ATE-Official-Results-5112026,https://www.paxtonma.gov/1584/Annual-Town-Election,https://www.paxtonma.gov/DocumentCenter/View/4568/ATE-Official-Results-5112026,schema-ready,,Tree Warden
Paxton,paxton-ma/water-commissioner,Water Commissioner,True,3,at-large,3,True,,https://www.paxtonma.gov/1200/Water-Department,https://www.paxtonma.gov/1584/Annual-Town-Election,https://www.paxtonma.gov/DocumentCenter/View/4568/ATE-Official-Results-5112026,schema-ready,,Water Commissioner
Paxton,paxton-ma/southern-worcester-county-regional-vocational-school-district-committee-member,Regional Vocational School District Committee Member,True,2,municipality-allocated,3,True,,https://baypath.net/web/content/page/320,https://www.paxtonma.gov/1584/Annual-Town-Election,https://www.paxtonma.gov/DocumentCenter/View/4568/ATE-Official-Results-5112026,schema-ready,,Regional Vocational School District Committee Member
Paxton,paxton-ma/wachusett-regional-school-committee-member,Regional School Committee Member,True,2,municipality-allocated,3,True,,https://www.wrsd.net/fs/resource-manager/view/d0613a76-1fca-4da1-a50c-a9302dfb0bf8,https://www.paxtonma.gov/1584/Annual-Town-Election,https://www.paxtonma.gov/DocumentCenter/View/4568/ATE-Official-Results-5112026,schema-ready,,Regional School Committee Member
Peabody,peabody-ma/mayor,Mayor,True,1,at-large,2,False,,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,schema-ready,,Mayor
Peabody,peabody-ma/city-councillor-at-large,City Councillor at Large,True,5,at-large,2,False,,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,schema-ready,,City Councillor at Large
Peabody,peabody-ma/ward-councillor,Ward Councillor,True,6,ward,2,False,,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,schema-ready,,Ward Councillor
Peabody,peabody-ma/school-committee-member,School Committee Member,True,6,at-large,4,True,,https://peabody.k12.ma.us/school-committee/,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,schema-ready,,School Committee Member
Peabody,peabody-ma/municipal-light-commissioner,Municipal Light Commissioner,True,5,at-large,6,True,,https://www.pmlp.com/AgendaCenter/ViewFile/Minutes/_01222026-142,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,schema-ready,,Municipal Light Commissioner
Peabody,peabody-ma/library-trustee,Library Trustee,True,12,at-large,6,True,,https://peabodylibrary.org/wp-content/uploads/2023/06/Trustees-Bylaws-amended-6.5.23.pdf,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,https://www.peabody-ma.gov/city%20clerk/City%20Election%20Information%2C%20November%204%2C%202025.pdf,schema-ready,,Library Trustee
Pelham,pelham-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://pelhamma.gov/files/2025_Final_Town_Report.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,schema-ready,,Select Board Member
Pelham,pelham-ma/assessor,Assessor,True,3,at-large,3,True,,https://pelhamma.gov/files/2025_Final_Town_Report.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,schema-ready,,Assessor
Pelham,pelham-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://pelhamma.gov/files/2021_Final_Town_Report.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,schema-ready,,Board of Health Member
Pelham,pelham-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,,https://pelhamma.gov/files/2025_Final_Town_Report.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,schema-ready,,School Committee Member
Pelham,pelham-ma/cemetery-commissioner,Cemetery Commissioner,True,3,at-large,3,True,,https://pelhamma.gov/files/2025_Final_Town_Report.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,schema-ready,,Cemetery Commissioner
Pelham,pelham-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://pelhamma.gov/files/2021_Final_Town_Report.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,schema-ready,,Planning Board Member
Pelham,pelham-ma/library-trustee,Library Trustee,True,6,at-large,3,True,,https://pelhamma.gov/files/2021_Final_Town_Report.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,schema-ready,,Library Trustee
Pelham,pelham-ma/moderator,Moderator,True,1,at-large,1,False,,https://pelhamma.gov/files/2021_Final_Town_Report.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,schema-ready,,Moderator
Pelham,pelham-ma/auditor,Auditor,True,1,at-large,1,False,,https://pelhamma.gov/files/2025_Final_Town_Report.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,schema-ready,,Auditor
Pelham,pelham-ma/tree-warden,Tree Warden,True,1,at-large,3,False,,https://pelhamma.gov/files/2025_Final_Town_Report.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,schema-ready,,Tree Warden
Pelham,pelham-ma/community-preservation-committee-at-large-elected-member,Community Preservation Committee At-Large Elected Member,True,1,at-large,3,False,,https://pelhamma.gov/files/2025_Final_Town_Report.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,https://pelhamma.gov/files/2026_Annual_Town_Meeting_Election_Calendar.pdf,schema-ready,,Community Preservation Committee At-Large Elected Member
Pembroke,pembroke-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://www.pembroke-ma.gov/DocumentCenter/View/8003/2025-Annual-Report?bidId=,https://www.pembroke-ma.gov/DocumentCenter/View/8008/Annual-Town-Meeting-Warrants-for-May-12-2026,https://www.pembroke-ma.gov/DocumentCenter/View/8041/May-16-Election-Results?bidId=,schema-ready,,Select Board Member
Pembroke,pembroke-ma/assessor,Assessor,True,3,at-large,3,True,,https://www.pembroke-ma.gov/DocumentCenter/View/8003/2025-Annual-Report?bidId=,https://www.pembroke-ma.gov/DocumentCenter/View/8008/Annual-Town-Meeting-Warrants-for-May-12-2026,https://www.pembroke-ma.gov/DocumentCenter/View/8041/May-16-Election-Results?bidId=,schema-ready,,Assessor
Pembroke,pembroke-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://www.pembroke-ma.gov/1786/Board-of-Health,https://www.pembroke-ma.gov/DocumentCenter/View/8008/Annual-Town-Meeting-Warrants-for-May-12-2026,https://www.pembroke-ma.gov/DocumentCenter/View/8041/May-16-Election-Results?bidId=,schema-ready,,Board of Health Member
Pembroke,pembroke-ma/town-clerk,Town Clerk,True,1,at-large,3,False,,https://www.pembroke-ma.gov/1737/Town-Clerk,https://www.pembroke-ma.gov/DocumentCenter/View/8008/Annual-Town-Meeting-Warrants-for-May-12-2026,https://www.pembroke-ma.gov/DocumentCenter/View/8041/May-16-Election-Results?bidId=,schema-ready,,Town Clerk
Pembroke,pembroke-ma/library-trustee,Library Trustee,True,6,at-large,3,True,,https://www.pembroke-ma.gov/DocumentCenter/View/8003/2025-Annual-Report?bidId=,https://www.pembroke-ma.gov/DocumentCenter/View/8008/Annual-Town-Meeting-Warrants-for-May-12-2026,https://www.pembroke-ma.gov/DocumentCenter/View/8041/May-16-Election-Results?bidId=,schema-ready,,Library Trustee
Pembroke,pembroke-ma/planning-board-member,Planning Board Member,True,7,at-large,5,True,,https://www.pembroke-ma.gov/DocumentCenter/View/8003/2025-Annual-Report?bidId=,https://www.pembroke-ma.gov/DocumentCenter/View/8008/Annual-Town-Meeting-Warrants-for-May-12-2026,https://www.pembroke-ma.gov/DocumentCenter/View/8041/May-16-Election-Results?bidId=,schema-ready,,Planning Board Member
Pembroke,pembroke-ma/constable,Constable,True,3,at-large,3,True,,https://www.pembroke-ma.gov/DocumentCenter/View/8003/2025-Annual-Report?bidId=,https://www.pembroke-ma.gov/DocumentCenter/View/8008/Annual-Town-Meeting-Warrants-for-May-12-2026,https://www.pembroke-ma.gov/DocumentCenter/View/8041/May-16-Election-Results?bidId=,schema-ready,,Constable
Pembroke,pembroke-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,,https://www.pembroke-ma.gov/DocumentCenter/View/8003/2025-Annual-Report?bidId=,https://www.pembroke-ma.gov/DocumentCenter/View/8008/Annual-Town-Meeting-Warrants-for-May-12-2026,https://www.pembroke-ma.gov/DocumentCenter/View/8041/May-16-Election-Results?bidId=,schema-ready,,School Committee Member
Pembroke,pembroke-ma/water-commissioner,Water Commissioner,True,3,at-large,3,True,,https://www.pembroke-ma.gov/DocumentCenter/View/8003/2025-Annual-Report?bidId=,https://www.pembroke-ma.gov/DocumentCenter/View/8008/Annual-Town-Meeting-Warrants-for-May-12-2026,https://www.pembroke-ma.gov/DocumentCenter/View/8041/May-16-Election-Results?bidId=,schema-ready,,Water Commissioner
Pembroke,pembroke-ma/housing-authority-member,Housing Authority Member,True,3,at-large,5,True,,https://www.pembroke-ma.gov/DocumentCenter/View/8003/2025-Annual-Report?bidId=,https://www.pembroke-ma.gov/DocumentCenter/View/8008/Annual-Town-Meeting-Warrants-for-May-12-2026,https://www.pembroke-ma.gov/DocumentCenter/View/8041/May-16-Election-Results?bidId=,schema-ready,,Housing Authority Member
Pembroke,pembroke-ma/moderator,Moderator,True,1,at-large,3,False,,https://www.pembroke-ma.gov/DocumentCenter/View/8003/2025-Annual-Report?bidId=,https://www.pembroke-ma.gov/DocumentCenter/View/8008/Annual-Town-Meeting-Warrants-for-May-12-2026,https://www.pembroke-ma.gov/DocumentCenter/View/8041/May-16-Election-Results?bidId=,schema-ready,,Moderator
Pepperell,pepperell-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://town.pepperell.ma.us/129/Select-Board,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://www.town.pepperell.ma.us/DocumentCenter/View/12416/Official20260427,schema-ready,,Select Board Member
Pepperell,pepperell-ma/assessor,Assessor,True,3,at-large,3,True,,https://town.pepperell.ma.us/DocumentCenter/View/7433/Pepperell-Charter-Revision-20220819-Clean,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://www.town.pepperell.ma.us/DocumentCenter/View/12416/Official20260427,schema-ready,,Assessor
Pepperell,pepperell-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://town.pepperell.ma.us/341/Health-Board-of,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://www.town.pepperell.ma.us/DocumentCenter/View/12416/Official20260427,schema-ready,,Board of Health Member
Pepperell,pepperell-ma/board-of-public-works-member,Board of Public Works Member,True,3,at-large,3,True,,https://town.pepperell.ma.us/345/Public-Works-Board-Of,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://www.town.pepperell.ma.us/DocumentCenter/View/12416/Official20260427,schema-ready,,Board of Public Works Member
Pepperell,pepperell-ma/housing-authority-member,Housing Authority Member,True,3,at-large,5,True,,https://town.pepperell.ma.us/342/Housing-Authority,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://www.town.pepperell.ma.us/DocumentCenter/View/12416/Official20260427,schema-ready,,Housing Authority Member
Pepperell,pepperell-ma/library-trustee,Library Trustee,True,6,at-large,3,True,,https://town.pepperell.ma.us/DocumentCenter/View/8311/2023-09-25-Library-Joint-Appt,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://www.town.pepperell.ma.us/DocumentCenter/View/12416/Official20260427,schema-ready,,Library Trustee
Pepperell,pepperell-ma/moderator,Moderator,True,1,at-large,3,False,,https://town.pepperell.ma.us/DocumentCenter/View/7433/Pepperell-Charter-Revision-20220819-Clean,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://www.town.pepperell.ma.us/DocumentCenter/View/12416/Official20260427,schema-ready,,Moderator
Pepperell,pepperell-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://www.town.pepperell.ma.us/344/Planning-Board,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://www.town.pepperell.ma.us/DocumentCenter/View/12416/Official20260427,schema-ready,,Planning Board Member
Pepperell,pepperell-ma/recreation-commissioner,Recreation Commissioner,True,3,at-large,3,True,,https://www.town.pepperell.ma.us/346/Recreation-Commission,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://www.town.pepperell.ma.us/DocumentCenter/View/12416/Official20260427,schema-ready,,Recreation Commissioner
Pepperell,pepperell-ma/north-middlesex-regional-school-committee-pepperell-representative,Regional School Committee Pepperell Representative,True,3,municipality-allocated,3,True,,https://www.town.pepperell.ma.us/126/Schools,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://www.town.pepperell.ma.us/DocumentCenter/View/12416/Official20260427,schema-ready,,Regional School Committee Pepperell Representative
Pepperell,pepperell-ma/north-middlesex-regional-school-committee-at-large-member,Regional School Committee At-Large Member,True,3,regional-at-large,3,True,,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://town.pepperell.ma.us/780/Annual-Town-Election---Candidate-Informa,https://www.town.pepperell.ma.us/DocumentCenter/View/12416/Official20260427,schema-ready,,Regional School Committee At-Large Member
