municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Stow,stow-ma/moderator,Moderator,True,1,single,3,False,,https://www.stow-ma.gov/DocumentCenter/View/8160/Town-Charter-PDF,https://www.stow-ma.gov/494/Elected-Offices-How-To-Run-for-Local-Off,https://www.stow-ma.gov/DocumentCenter/View/9360/WEB-RESULTS-05162026-ATE?bidId=,schema-ready,Town charter and official election materials support this direct-voter office.,Moderator
Sturbridge,sturbridge-ma/select-board,Select Board Member,True,5,board,3,True,,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/pages/sturbridge_2020_tr-rev_1-proof_digital_final_0.pdf,https://www.sturbridge.gov/town-clerk/pages/elections-voting,https://www.sturbridge.gov/town-clerk/pages/elections-voting,schema-ready,Town charter table of elected offices supports this direct-voter office.,Select Board Member
Sturbridge,sturbridge-ma/moderator,Moderator,True,1,single,3,False,,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/pages/sturbridge_2020_tr-rev_1-proof_digital_final_0.pdf,https://www.sturbridge.gov/town-clerk/pages/elections-voting,https://www.sturbridge.gov/town-clerk/pages/elections-voting,schema-ready,Town charter table of elected offices supports this direct-voter office.,Moderator
Sturbridge,sturbridge-ma/town-clerk,Town Clerk,True,1,single,3,False,,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/pages/sturbridge_2020_tr-rev_1-proof_digital_final_0.pdf,https://www.sturbridge.gov/town-clerk/pages/elections-voting,https://www.sturbridge.gov/town-clerk/pages/elections-voting,schema-ready,Town charter table of elected offices supports this direct-voter office.,Town Clerk
Sturbridge,sturbridge-ma/board-assessors,Board of Assessors,True,3,board,3,True,,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/pages/sturbridge_2020_tr-rev_1-proof_digital_final_0.pdf,https://www.sturbridge.gov/town-clerk/pages/elections-voting,https://www.sturbridge.gov/town-clerk/pages/elections-voting,schema-ready,Town charter table of elected offices supports this direct-voter office.,Board of Assessors
Sturbridge,sturbridge-ma/constable,Constable,True,3,board,3,True,,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/pages/sturbridge_2020_tr-rev_1-proof_digital_final_0.pdf,https://www.sturbridge.gov/town-clerk/pages/elections-voting,https://www.sturbridge.gov/town-clerk/pages/elections-voting,schema-ready,Town charter table of elected offices supports this direct-voter office.,Constable
Sturbridge,sturbridge-ma/library-trustee,Library Trustee,True,9,board,3,True,,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/pages/sturbridge_2020_tr-rev_1-proof_digital_final_0.pdf,https://www.sturbridge.gov/town-clerk/pages/elections-voting,https://www.sturbridge.gov/town-clerk/pages/elections-voting,schema-ready,Town charter table of elected offices supports this direct-voter office.,Library Trustee
Sturbridge,sturbridge-ma/elementary-school-committee,Sturbridge School Committee Member,True,5,board,3,True,,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/pages/sturbridge_2020_tr-rev_1-proof_digital_final_0.pdf,https://www.sturbridge.gov/town-clerk/pages/elections-voting,https://www.sturbridge.gov/town-clerk/pages/elections-voting,schema-ready,Town charter table of elected offices supports this direct-voter office.,Sturbridge School Committee Member
Sturbridge,sturbridge-ma/board-health,Board of Health,True,3,board,3,True,,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/pages/sturbridge_2020_tr-rev_1-proof_digital_final_0.pdf,https://www.sturbridge.gov/town-clerk/pages/elections-voting,https://www.sturbridge.gov/town-clerk/pages/elections-voting,schema-ready,Town charter table of elected offices supports this direct-voter office.,Board of Health
Sturbridge,sturbridge-ma/zoning-board-appeals,Zoning Board of Appeals Member,True,5,board,3,True,,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/pages/sturbridge_2020_tr-rev_1-proof_digital_final_0.pdf,https://www.sturbridge.gov/town-clerk/pages/elections-voting,https://www.sturbridge.gov/town-clerk/pages/elections-voting,schema-ready,Town charter table of elected offices supports this direct-voter office. Two appointed associate members are excluded.,Zoning Board of Appeals Member
Sturbridge,sturbridge-ma/tantasqua-regional-school-committee,Tantasqua Regional School Committee Direct-Elected Member,True,6,board,3,True,,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/pages/sturbridge_2020_tr-rev_1-proof_digital_final_0.pdf,https://www.sturbridge.gov/town-clerk/pages/elections-voting,https://www.sturbridge.gov/town-clerk/pages/elections-voting,schema-ready,Town charter table of elected offices supports this direct-voter office. Six direct-voter Sturbridge seats are modeled; the additional elementary-school-committee designee is excluded.,Tantasqua Regional School Committee Direct-Elected Member
Sturbridge,sturbridge-ma/recreation-committee,Recreation Committee Member,True,5,board,3,True,,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/pages/sturbridge_2020_tr-rev_1-proof_digital_final_0.pdf,https://www.sturbridge.gov/town-clerk/pages/elections-voting,https://www.sturbridge.gov/town-clerk/pages/elections-voting,schema-ready,Town charter table of elected offices supports this direct-voter office.,Recreation Committee Member
Sudbury,sudbury-ma/select-board,Select Board Member,True,5,board,3,True,,https://sudbury.ma.us/officials/,https://sudbury.ma.us/clerk/2026/01/06/2026-annual-town-election/,https://sudbury.ma.us/election/323/,schema-ready,Official current town-official roster and 2026 election materials support this direct-voter office.,Select Board Member
Sudbury,sudbury-ma/board-assessors,Board of Assessors,True,3,board,3,True,,https://sudbury.ma.us/officials/,https://sudbury.ma.us/clerk/2026/01/06/2026-annual-town-election/,https://sudbury.ma.us/election/323/,schema-ready,Official current town-official roster and 2026 election materials support this direct-voter office.,Board of Assessors
Sudbury,sudbury-ma/library-trustee,Goodnow Library Trustee,True,6,board,3,True,,https://sudbury.ma.us/officials/,https://sudbury.ma.us/clerk/2026/01/06/2026-annual-town-election/,https://sudbury.ma.us/election/323/,schema-ready,Official current town-official roster and 2026 election materials support this direct-voter office.,Goodnow Library Trustee
Sudbury,sudbury-ma/board-health,Board of Health,True,3,board,3,True,,https://sudbury.ma.us/officials/,https://sudbury.ma.us/clerk/2026/01/06/2026-annual-town-election/,https://sudbury.ma.us/election/323/,schema-ready,Official current town-official roster and 2026 election materials support this direct-voter office.,Board of Health
Sudbury,sudbury-ma/park-recreation-commission,Park and Recreation Commissioner,True,5,board,3,True,,https://sudbury.ma.us/officials/,https://sudbury.ma.us/clerk/2026/01/06/2026-annual-town-election/,https://sudbury.ma.us/election/323/,schema-ready,Official current town-official roster and 2026 election materials support this direct-voter office.,Park and Recreation Commissioner
Sudbury,sudbury-ma/planning-board,Planning Board Member,True,5,board,3,True,,https://sudbury.ma.us/officials/,https://sudbury.ma.us/clerk/2026/01/06/2026-annual-town-election/,https://sudbury.ma.us/election/323/,schema-ready,Official current town-official roster and 2026 election materials support this direct-voter office.,Planning Board Member
Sudbury,sudbury-ma/sudbury-school-committee,Sudbury School Committee Member,True,5,board,3,True,,https://sudbury.ma.us/officials/,https://sudbury.ma.us/clerk/2026/01/06/2026-annual-town-election/,https://sudbury.ma.us/election/323/,schema-ready,Official current town-official roster and 2026 election materials support this direct-voter office.,Sudbury School Committee Member
Sudbury,sudbury-ma/lincoln-sudbury-regional-school-committee,Lincoln-Sudbury Regional School Committee Direct-Elected Member,True,5,board,3,True,,https://sudbury.ma.us/officials/,https://sudbury.ma.us/clerk/2026/01/06/2026-annual-town-election/,https://sudbury.ma.us/election/323/,schema-ready,Official current town-official roster and 2026 election materials support this direct-voter office. One additional internally appointed school-committee seat is excluded from the direct-voter complement.,Lincoln-Sudbury Regional School Committee Direct-Elected Member
Sudbury,sudbury-ma/moderator,Moderator,True,1,single,3,False,,https://sudbury.ma.us/officials/,https://sudbury.ma.us/clerk/2026/01/06/2026-annual-town-election/,https://sudbury.ma.us/election/323/,schema-ready,Official current town-official roster and 2026 election materials support this direct-voter office.,Moderator
Sudbury,sudbury-ma/housing-authority,Housing Authority Member,True,3,board,5,True,,https://sudbury.ma.us/officials/,https://sudbury.ma.us/clerk/2026/01/06/2026-annual-town-election/,https://sudbury.ma.us/election/323/,schema-ready,Official current town-official roster and 2026 election materials support this direct-voter office. State-appointed and Select Board-appointed seats are excluded; three current direct-voter seats are modeled.,Housing Authority Member
