municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Lincoln,lincoln-ma/select-board,Select Board Member,True,3,board,3,True,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,,Select Board Member
Lincoln,lincoln-ma/board-of-assessors,Assessor,True,3,board,3,True,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,,Assessor
Lincoln,lincoln-ma/school-committee,School Committee Member,True,5,board,3,True,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,,School Committee Member
Lincoln,lincoln-ma/water-commission,Water Commissioner,True,3,board,3,True,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,,Water Commissioner
Lincoln,lincoln-ma/board-of-health,Board of Health Member,True,3,board,3,True,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,,Board of Health Member
Lincoln,lincoln-ma/cemetery-commission,Cemetery Commissioner,True,3,board,3,True,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,,Cemetery Commissioner
Lincoln,lincoln-ma/lincoln-sudbury-regional-school-committee,Lincoln-Sudbury Regional School Committee Member,True,6,board,3,True,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,,Lincoln-Sudbury Regional School Committee Member
Lincoln,lincoln-ma/planning-board,Planning Board Member,True,5,board,3,True,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,,Planning Board Member
Lincoln,lincoln-ma/commissioners-of-trust-funds,Commissioner of Trust Funds,True,3,board,3,True,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,,Commissioner of Trust Funds
Lincoln,lincoln-ma/bemis-fund-trustees,Bemis Fund Trustee,True,3,board,3,True,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,,Bemis Fund Trustee
Lincoln,lincoln-ma/library-trustee,Library Trustee,True,1,single,3,False,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,Only direct-voter seats are counted.,Library Trustee
Lincoln,lincoln-ma/parks-recreation-commission,Parks and Recreation Commissioner,True,3,board,3,True,,https://www.lincolntown.org/DocumentCenter/View/96611/2025-Annual-Town-Report-PDF,https://www.lincolntown.org/156/Elections,https://www.lincolntown.org/156/Elections,schema-ready,Only direct-voter seats are counted.,Parks and Recreation Commissioner
